838	GERALD R. FORD INTERNATIONAL	KGRR	25	42.88	-85.52
839	GILLETTE-CAMPBELL CTY AIRPORT 	KGCC	65	44.33	-105.55
840	GILMER MEMORIAL AIRPORT	KGVL	12	34.27	-83.83
841	GLACIER PARK INTERNATIONAL AIRPORT	KGPI	29	48.3	-114.27
842	GLASGOW INTERNATIONAL AIRPORT 	KGGW	29	48.22	-106.62
843	GOODLAND RENNER FIELD	KGLD	18	39.37	-101.7
844	GOSHEN MUNICIPAL AIRPORT	KGSH	17	41.53	-85.78
845	GRAND CANYON NATL PARK AIRPORT 	KGCN	4	35.95	-112.15
846	GRAND FORKS INTERNATIONAL	KGFK	32	47.95	-97.18
847	GRAND JUNCTION WALKER FIELD	KGJT	7	39.13	-108.53
848	GRANT COUNTY AIRPORT	KMWH	62	47.2	-119.32
849	GRANTS-MILAN MUNICIPAL AIRPORT 	KGNT	37	35.17	-107.9
850	GREAT FALLS INTERNATIONAL	KGTF	29	47.47	-111.38
851	GREATER BUFFALO INTERNATIONAL AIRPORT 	KBUF	41	42.93	-78.73
852	GREATER PEORIA REGIONAL AIRPORT 	KPIA	16	40.67	-89.68
853	GREATER PITTSBURGH INTERNATIONAL 	KPIT	46	40.48	-80.23
854	GREATER ROCHESTER INTERNATIONAL 	KROC	41	43.12	-77.68
855	GREATER ROCKFORD AIRPORT	KRFD	16	42.2	-89.1
856	GREENVILLE AIRPORT	KPRN	2	31.78	-85.95
857	GREENVILLE DOWNTOWN AIRPORT 	KGMU	53	34.85	-82.35
858	GREENVILLE MUNICIPAL AIRPORT 	KGLH	28	33.48	-90.98
859	GREENWOOD COUNTY AIRPORT	KGRD	53	34.23	-82.15
860	GREENWOOD-LEFLORE AIRPORT	KGWO	28	33.5	-90.08
861	GREER GREENVILLE SPARTBURG	KGSP	53	34.88	-82.22
862	GRIFFISS AIRFIELD	KUCA	41	43.12	-75.38
863	GROTON/NEW LONDON AIRPORT 	KGON	8	41.33	-72.05
864	GUADALUPE PASS	KGDP	57	31.83	-104.82
865	GULFPORT-BILOXI REG AIRPORT 	KGPT	28	30.42	-89.08
866	GULKANA AIRPORT	PAGK	1	62.15	-145.45
867	GUTHRIE MUNICIPAL AIRPORT	KGOK	43	35.85	-97.42
868	GUYMON MUNICIPAL AIRPORT	KGUY	43	36.68	-101.5
869	Gadsden, Gadsden Municipal Airport	KGAD	2	33.97	-86.08
870	Gainesville, Gainesville Municipal Airport	KGLE	57	33.65	-97.2
871	Galbraith Lake, Galbraith Lake Airport	PAGB	1	68.48	-149.48
872	Galena, Edward G. Pitka Sr. Airport	PAGA	1	64.73	-156.93
873	Galesburg, Galesburg Municipal Airport	KGBG	16	40.94	-90.43
874	Galliano, Galliano Heliport	K2GL	20	29.41	-90.3
875	Galliano, South Lafourche Airport	KL49	20	29.44	-90.26
876	Galveston 424	KGVX	57	28.58	-94.98
877	Galveston Coast Guard Station	K9R0	57	29.33	-94.77
878	Gambell, Gambell Airport	PAGM	1	63.77	-171.73
879	Gary Regional	KGYY	17	41.62	-87.42
880	Gatesville, City-County Airport	KGOP	57	31.42	-97.8
881	Gaylord, Mi.		25	44.92	-84.72
882	Georgetown Coast Guard Light Station	K85J	53	33.22	-79.18
883	Georgetown, Georgetown Municipal Airport	KGTU	57	30.68	-97.68
884	Giddings, Giddings-Lee County Airport	KGYB	57	30.17	-96.98
885	Gila Bend U. S. Army Airfield	KGBN	4	32.43	-112.68
886	Gill			-80.03	-178.63
887	Gilmer, Fox Stephens Field - Gilmer Municipal Airport	KJXI	57	32.7	-94.95
888	Glasgow, Glasgow Municipal Airport	KGLW	19	37.03	-85.95
889	Glencoe, Glencoe Municipal Airport	KGYL	26	44.76	-94.08
890	Glendale, Glendale Municipal Airport	KGEU	4	33.53	-112.3
891	Glendive, Dawson Community Airport	KGDV	29	47.13	-104.8
892	Glenwood	K53D	26	45.65	-95.38
893	Glenwood, Glenwood Municipal Airport	KGHW	26	45.65	-95.32
894	Gloucester Coast Guard Station	K34B	21	42.58	-70.67
895	Goat Island Remote Automatic Meteorological Observing System 	K0B9	24	43.33	-70.4
896	Golden Gate Bridge	KGGB	6	37.82	-122.47
897	Goldsboro, Goldsboro-Wayne Municipal Airport	KGWW	31	35.46	-77.97
898	Golovin, Golovin Airport	PAGL	1	64.54	-163.04
899	Goodyear Municipal	KGYR	4	33.42	-112.38
900	Gordon Municipal	KGRN	33	42.8	-102.17
901	Graham, Graham Municipal Airport	KRPH	57	33.11	-98.56
902	Granada, Co.			37.77	-102.18
903	Granbury, Granbury Municipal Airport	KGDJ	57	32.44	-97.82
904	Grand Canyon, Valle Airport	K40G	4	35.65	-112.15
905	Grand Forks Air Force Base	KRDR	32	47.97	-97.4
906	Grand Island Nexrad	KUEX	33	40.32	-98.43
907	Grand Isle B95	KP26	20	28.5	-90.12
908	Grand Isle Coast Guard Station	K8R5	20	29.27	-89.95
909	Grand Isle Supplementary Aviation Weather Reporting Station	KAXO	20	29.25	-89.97
910	Grand Marais	KP61	26	47.75	-90.34
911	Grand Marais Coast Guard Station	K27Y	25	46.67	-85.98
912	Grand Marais, Grand Marais/Cook County Airport	KCKC	26	47.84	-90.38
913	Grand Marais, The Bay of Grand Marais	KGNA	26	47.83	-90.38
914	Grand Prairie, Grand Prairie Municipal Airport	KGPM	57	32.7	-97.05
915	Grand Rapids, Grand Rapids/Itasca County Airport-Gordon Newstrom Field	KGPZ	26	47.22	-93.52
916	Grangeville 	KS80	15	45.95	-116.13
917	Granite Falls, Granite Falls Municipal Airport/Lenzen-Roe Memorial Field	KGDB	26	44.75	-95.56
918	Granite Peak	KQCA	58	40.17	-113.35
919	Gray, Me.		24	43.9	-70.25
920	Graying Air Force Range	K3RN	25	44.83	-84.55
921	Grayling, Grayling AAF Airport	K55D	25	44.68	-84.73
922	Grayling, Grayling Army Airfield	KGOV	25	44.68	-84.73
923	Grays Harbor Coast Guard Station	K84S	62	46.92	-124.1
924	Great Bend, Great Bend Municipal Airport	KGBD	18	38.35	-98.87
925	Great Duck Island Coast Guard Light Station	K14B	24	44.15	-68.25
926	Great Falls Nexrad	KTFX	29	47.47	-111.37
927	Great Falls, Mt.		29	47.47	-111.38
928	Greeley, Greeley-Weld County Airport	KGXY	7	40.43	-104.63
929	Green Canyon 184	KXCN	20	27.77	-91.52
930	Green Canyon 338	KGRY	20	27.62	-90.44
931	Green River Range	KU28	58	39	-110.17
932	Greensboro, Greene County Regional Airport	K3J7	12	33.6	-83.14
933	Greenville	KGNR	24	45.47	-69.58
934	Greenville / Majors	KGVT	57	33.07	-96.07
935	Greenville, Greenville Municipal Airport	K3B1	24	45.46	-69.55
936	Grissom Air Force Base / Peru	KGUS	17	40.65	-86.15
937	Grncyn Blk52 Supplementary Aviation Weather Reporting Station 	K28K	20	27.88	-91.5
938	Grove, Grove Municipal Airport	KGMJ	43	36.61	-94.74
939	Guam, Mariana Island	PGAC		13.92	144.83
940	Gulkana, Gulkana Airport	KGKN	1	62.16	-145.46
941	Gunnison	KGUL	57	27.3	-93.54
942	Gunnison Aviation Weather Reporting Station 	K2V9	7	38.6	-106.92
943	Gunnison, Gunnison-Crested Butte Regional Airport	KGUC	7	38.53	-106.93
944	Gustavus, Gustavus Airport	PAGS	1	58.42	-135.7
945	Gwinner-Roger Melroe Field Airport	KGWR	32	46.22	-97.64
946	HAGERSTOWN REGIONAL AIRPORT	KHGR	23	39.7	-77.73
947	HAINES AIRPORT	PAHN	1	59.25	-135.52
948	HALIFAX COUNTY AIRPORT	KRZZ	31	36.43	-77.72
949	HANCOCK HOUGHTON CTY. MEMO	KCMX	25	47.17	-88.48
950	HANOVER COUNTY MUNICIPAL	KOFP	59	37.7	-77.43
951	HARRISBURG CAPITAL CITY	KCXY	46	40.22	-76.85
952	HARRISBURG INTERNATIONAL AIRPORT	KMDT	46	40.2	-76.77
953	HARRISON BOONE COUNTY AIRPORT 	KHRO	3	36.27	-93.15
954	HARRISON/MARION REGIONAL	KCKB	64	39.3	-80.22
955	HARTFORD-BRAINARD AIRPORT	KHFD	8	41.73	-72.65
956	HARTNESS STATE AIRPORT	KVSF	61	43.35	-72.52
957	HARTSFIELD-JACKSON ATLANTA	KATL	12	33.65	-84.43
958	HASTINGS MUNICIPAL AIRPORT	KHSI	33	40.6	-98.43
959	HATTIESBURG CHAIN MUNICIPAL	KHBG	28	31.27	-89.25
960	HAVRE CITY-COUNTY AIRPORT	KHVR	29	48.55	-109.77
961	HAWKINS FIELD	KHKS	28	32.33	-90.22
962	HAWTHORNE MUNICIPAL AIRPORT 	KHHR	6	33.92	-118.33
963	HAYWARD AIR TERMINAL	KHWD	6	37.67	-122.12
964	HAYWARD MUNICIPAL AIRPORT	KHYR	63	46.02	-91.45
965	HECTOR INTERNATIONAL AIRPORT 	KFAR	32	46.93	-96.82
966	HELENA REGIONAL AIRPORT	KHLN	29	46.6	-111.97
967	HENRY E. ROHLSEN	KSTX		17.7	-64.8
968	HERMISTON MUNICIPAL AIRPORT	KHRI	45	45.83	-119.27
969	HETTINGER MUNICIPAL AIRPORT	KHEI	32	46.02	-102.65
970	HICKORY REGIONAL AIRPORT	KHKY	31	35.75	-81.38
971	HILL CITY MUNICIPAL AIRPORT	KHLC	18	39.37	-99.83
972	HILO INTERNATIONAL AIRPORT	PHTO	13	19.72	-155.05
973	HOBART MUNICIPAL AIRPORT	KHBR	43	34.98	-99.05
974	HOLLAND TULIP CITY AIRPORT	KBIV	25	42.75	-86.1
975	HOLLYWOOD NORTH PERRY AIRPORT 	KHWO	11	26	-80.23
976	HOMER AIRPORT	PAHO	1	59.65	-151.48
977	HONDO MUNICIPAL AIRPORT	KHDO	57	29.37	-99.17
978	HONOLULU INTERNATIONAL AIRPORT 	PHNL	13	21.33	-157.95
979	HOQUIAM BOWERMAN AIRPORT	KHQM	62	46.97	-123.93
980	HOT SPRINGS MEMORIAL FIELD	KHOT	3	34.48	-93.1
981	HOULTON INT'L AIRPORT	KHUL	24	46.12	-67.8
982	HOUSTON HOBBY AIRPORT	KHOU	57	29.63	-95.28
983	HOUSTON HOOKS MEMORIAL	KDWH	57	30.07	-95.55
984	HOUSTON INTERCONTINENTAL	KIAH	57	30	-95.37
985	HUNTSVILLE INTERNATIONAL JONES FIELD	KHSV	2	34.65	-86.78
986	HUNTSVILLE MUNICIPAL AIRPORT	KUTS	57	30.75	-95.58
987	HURON REGIONAL AIRPORT	KHON	54	44.38	-98.23
988	HUTCHINSON MUNICIPAL AIRPORT	KHUT	18	38.07	-97.87
989	HYANNIS BARNSTABLE BOARDMN	KHYA	21	41.67	-70.27
990	Hailey, Friedman Memorial Airport	KSUN	15	43.5	-114.3
991	Haines, Haines Airport	KHNS	1	59.24	-135.51
992	Haleyville, Posey Field Airport	K1M4	2	34.28	-87.6
993	Halfway Rock Coast Guard Light Station	K15B	24	43.65	-70.03
994	Hallock	K03Y	26	48.78	-96.95
995	Hallock, Hallock Municipal Airport	KHCO	26	48.75	-96.94
996	Hamilton / Ravalli County	KHMM	29	46.25	-114.15
997	Hamilton U. S. Army Airfield	KSRF	6	38.07	-122.5
998	Hammond, Hammond Municipal Airport	KHDC	20	30.52	-90.42
999	Hana, Hana Airport	PHHN	13	20.8	-156.01
1000	Hanchey AHP / Ozark	KHEY	2	31.35	-85.67
1001	Hanford	KHMS	62	46.57	-119.6
1002	Hanford, Hanford Municipal Airport	KO18	6	36.32	-119.63
1003	Hanksville 	K4HV	58	38.37	-110.72
1004	Harbor Springs, Harbor Springs Airport	KMGN	25	45.43	-84.91
1005	Harlan, Harlan Municipal Airport	KHNR	14	41.58	-95.34
1006	Harlowton	K3HT	29	46.43	-109.83
1007	Harrisburg, Harrisburg-Raleigh Airport	KHSB	16	37.81	-88.55
1008	Harvey Municipal Airport	K5H4	32	47.79	-99.93
1009	Haskell, Ok.			35.8	-95.78
1010	Hattiesburg/Laurel, Hattiesburg-Laurel Regional Airport	KPIB	28	31.47	-89.33
1011	Haviland, Ks.			37.65	-99.08
1012	Hawthorne Municipal	KHTH	40	38.55	-118.63
1013	Hayden, Yampa Valley Airport	KHDN	7	40.48	-107.22
1014	Hayes River, Hayes River Airport	PAHZ	1	61.98	-152.08
1015	Hays, Hays Regional Airport	KHYS	18	38.85	-99.27
1016	Healy, Healy	PAHV	1	63.88	-149.01
1017	Hearne, Hearne Municipal Airport	KT72	57	30.87	-96.62
1018	Hebbronville, Jim Hogg County Airport	KHBV	57	27.33	-98.73
1019	Heber, Heber City Municipal-Russ McDonald Field Airport	K36U	58	40.48	-111.43
1020	Hebron, Hebron Municipal Airport	KHJH	33	40.15	-97.59
1021	Henderson City	KEHR	19	37.82	-87.68
1022	Henry			-89	-0.3
1023	Henryetta Municipal	KF10	43	35.4	-96.02
1024	Hermosa Beach Pier	K4L7	6	33.87	-118.4
1025	Heron Neck Coast Guard Light Station	K16B	24	44.03	-68.87
1026	Hickam Air Force Base / Oahu 	PHIK	13	21.32	-157.92
1027	High Island	K01T	20	28.13	-94.4
1028	High Island 264C	KH08	20	28.47	-93.73
1029	High Island 376	KHQI	57	27.96	-93.67
1030	High Island A489b	KL40	20	28.2	-94.2
1031	High Island A572c	KH39	20	27.95	-93.98
1032	Hiland	KHLD	65	43.1	-107.32
1033	Hill Air Force Base / Ogden	KHIF	58	41.12	-111.97
1034	Hillsboro, Hillsboro Municipal Airport	KINJ	57	32.08	-97.1
1035	Hillsboro, Ks.			38.32	-97.3
1036	Hillsdale, Hillsdale Municipal Airport	KJYM	25	41.92	-84.59
1037	Hillsville	KHLX	59	36.77	-80.82
1038	Hilton Head Island, Hilton Head Airport	KHXD	53	32.22	-80.7
1039	Hobbs / Lea County	KHOB	37	32.68	-103.22
1040	Holland / Tulip City	KC19	25	42.75	-86.1
1041	Holloman Air Force Base	KHMN	37	32.85	-106.1
1042	Homer / Municipal	PAHD	1	59.63	-151.5
1043	Homer, Homer Airport	KHOM	1	59.64	-151.49
1044	Homestead Air Force Base	KHST	11	25.48	-80.38
1045	Hominy Municipal	KH92	43	36.43	-96.38
1046	Hoonah, Hoonah Seaplane Base	PAOH	1	58.12	-135.45
1047	Hooper Bay, Hooper Bay Airport	PAHP	1	61.52	-166.13
1048	Hoover Diana	KHHV	57	26.94	-94.69
1049	Hot Springs / Ingalls	KHSP	59	37.95	-79.83
1050	Hot Springs Aviation Weather Reporting Station	KHSS	31	35.9	-82.82
1051	Houma-Terrebonne	KHUM	20	29.57	-90.67
1052	Houston / Ellington	KEFD	57	29.6	-95.17
1053	Houston / Galviston Nexrad	KHGX	57	29.47	-95.08
1054	Howell	K3HE	25	42.63	-83.98
1055	Howell, Livingston County Airport	KOZW	25	42.63	-83.98
1056	Hunter U. S. Army Airfield 	KSVN	12	32.02	-81.15
1057	Huntingburg	KHNB	17	38.25	-86.95
1058	Huntington B. Oil	K2H1	6	33.57	-118.13
1059	Huntington Beach	K6L9	6	33.65	-118
1060	Huntsville, Madison County Executive Airport	KMDQ	2	34.86	-86.56
1061	Hurlburt Field	KHRT	11	30.42	-86.68
1062	Huslia, Huslia Airport	PAHS	1	65.7	-156.38
1063	Huston Field	KGAF	32	48.4	-97.37
1064	Hutchinson, Hutchinson Municipal Airport-Butler Field	KHCD	26	44.87	-94.38
1065	Hydaburg, Hydaburg Seaplane Base	PAHY	1	55.2	-132.83
1066	I-25 Divide	KIDV	65	43.93	-106.65
1067	IDAHO FALLS REGIONAL AIRPORT	KIDA	15	43.52	-112.07
1068	ILIAMNA AIRPORT	PAIL	1	59.75	-154.92
1069	IMPERIAL BEACH, NOLF	KNRS	6	32.57	-117.12
1070	IMPERIAL MUNICIPAL AIRPORT	KIML	33	40.52	-101.62
1071	INDIANAPOLIS EAGLE CREEK	KEYE	17	39.83	-86.3
1072	INDIANAPOLIS INTERNATIONAL AIRPORT 	KIND	17	39.72	-86.28
1073	IOWA CITY MUNICIPAL AIRPORT 	KIOW	14	41.63	-91.55
1074	IRON MOUNTAIN FORD AIRPORT	KIMT	25	45.82	-88.12
1075	ISLIP LONG ISLAND MAC ART	KISP	41	40.8	-73.1
1076	Idabel, Mc Curtain County Regional Airport	K4O4	43	33.91	-94.86
1077	Iliamna, Iliamna Airport	KILI	1	59.75	-154.91
1078	Imperial, Imperial County Airport	KIPL	6	32.83	-115.58
1079	Independence	KIPN	20	28.09	-87.99
1080	Independence, Independence Municipal Airport	KIIB	14	42.45	-91.93
1081	Indian River Coast Guard Station	K61N	10	38.62	-75.07
1082	Indian Springs, Indian Springs Auxiliary AFLD Nellis AFB	KINS	40	36.58	-115.67
1083	Indiana / Stewart Field	KIDI	46	40.63	-79.1
1084	Innovator	KMYT	28	28.22	-89.62
1085	Intracoastal City	K7R4	20	29.78	-92.13
1086	Inyan Kara	KIKA	65	44.3	-104.63
1087	Inyokern	KIYK	6	35.67	-117.83
1088	Ironwood, Gogebic-Iron County Airport	KIWD	25	46.53	-90.13
1089	Islamorada Coast Guard Station	KX84	11	24.95	-80.58
1090	Isle Of Shoals Coast Guard Station	K26B	35	42.97	-70.62
1091	Ithaca, Ithaca Tompkins Regional Airport	KITH	41	42.49	-76.46
1092	JACKSON CARROLL AIRPORT	KJKL	19	37.58	-83.32
1093	JACKSON COUNTY-REYNOLDS	KJXN	25	42.27	-84.47
1094	JACKSON MCKELLAR-SIPES RGNL	KMKL	56	35.6	-88.92
1095	JACKSONVILLE CRAIG MUN	KCRG	11	30.33	-81.52
1096	JACKSONVILLE INTERNATIONAL	KJAX	11	30.5	-81.7
1097	JACKSONVILLE NAVAL AIR STN	KNIP	11	30.23	-81.67
1098	JAFFREY MUNI-SILVER RANCH	KAFN	35	42.8	-72
1099	JAMESTOWN MUNICIPAL AIRPORT 	KJMS	32	46.93	-98.67
1100	JEFFERSON CITY MEMORIAL AIRPORT 	KJEF	27	38.6	-92.15
1101	JENNINGS RANDOLPH FIELD	KEKN	64	38.88	-79.85
1102	JEROME COUNTY AIRPORT	KJER	15	42.73	-114.45
1103	JOHNSTOWN-CAMBRIA CO AIRPORT 	KJST	46	40.32	-78.83
1104	JONESBORO MUNICIPAL AIRPORT	KJBR	3	35.83	-90.65
1105	JOPLIN REGIONAL AIRPORT	KJLN	27	37.15	-94.5
1106	JORDAN AIRPORT	KJDN	29	47.33	-106.95
1107	JOSLIN FLD-MAGIC VALLEY REGL	KTWF	15	42.48	-114.48
1108	JUNEAU INTERNATIONAL AIRPORT	PAJN	1	58.35	-134.57
1109	Jackson, Jackson Hole Airport	KJAC	65	43.6	-110.73
1110	Jackson, Jackson International Airport	KJAN	28	32.32	-90.08
1111	Jackson, Jackson Municipal Airport	KMJQ	26	43.65	-94.98
1112	Jacksonville, Albert J Ellis Airport	KOAJ	31	34.83	-77.62
1113	Jacksonville, Cecil Field Airport	KVQQ	11	30.22	-81.88
1114	Jacksonville, Cherokee County Airport	KJSO	57	31.87	-95.22
1115	Jacksonville, Jacksonville Municipal Airport	KIJX	16	39.77	-90.24
1116	Jamestown, Chautauqua County/Jamestown Airport	KJHW	41	42.15	-79.27
1117	Janesville / Rock County	KJVL	63	42.62	-89.03
1118	Jasper, Jasper County-Bell Field Airport	KJAS	57	30.89	-94.03
1119	Jayton, Tx.			33.02	-100.98
1120	Jefferson Proving Ground Madison, In.			38.83	-85.42
1121	Jefferson, Ashe County Airport	KGEV	31	36.43	-81.42
1122	Jerome, Jerome County Airport	KU73	15	42.73	-114.45
1123	Jesup-Wayne County Airport	KJES	12	31.55	-81.88
1124	John Day, John Day State Airport	K5J0	45	44.4	-118.96
1125	Johnstone Point	PAJO	1	60.48	-146.6
1126	Joliet, Joliet Regional Airport	KJOT	16	41.52	-88.18
1127	Juneau, Dodge County Airport	KUNU	63	43.43	-88.7
1128	Jupiter Inlet Coast Guard Station	KX80	11	27.03	-80.12
1129	KAHULUI AIRPORT	PHOG	13	20.9	-156.43
1130	KALAELOA AIRPORT	PHJR	13	21.32	-158.07
1131	KALAMAZOO/BATTLE CREEK AIRPORT	KAZO	25	42.23	-85.55
1132	KALTAG AIRPORT	PAKV	1	64.32	-158.73
1133	KANSAS CITY DOWNTOWN AIRPORT 	KMKC	27	39.12	-94.6
1134	KANSAS CITY INTERNATIONAL AIRPORT	KMCI	27	39.3	-94.73
1135	KARL STEFAN MEMORIAL AIRPORT	KOFK	33	41.98	-97.43
1136	KAUNAKAKAI MOLOKAI AIRPORT	PHMO	13	21.15	-157.1
1137	KENAI MUNICIPAL AIRPORT	PAEN	1	60.58	-151.23
1138	KENDALL-TAMIAMI EXEC AIRPORT 	KTMB	11	25.65	-80.43
1139	KENNEDY INTERNATIONAL AIRPORT 	KJFK	41	40.63	-73.77
1140	KENOSHA REGIONAL AIRPORT	KENW	63	42.6	-87.93
1141	KETCHIKAN INTERNATIONAL AIRPORT 	PAKT	1	55.35	-131.72
1142	KEY WEST INTERNATIONAL AIRPORT 	KEYW	11	24.55	-81.77
1143	KEY WEST NAVAL AIR STATION	KNQX	11	24.58	-81.68
1144	KIMBLE COUNTY AIRPORT	KJCT	57	30.52	-99.77
1145	KING SALMON AIRPORT	PAKN	1	58.68	-156.65
1146	KINGMAN AIRPORT	KIGM	4	35.25	-113.93
1147	KINGSVILLE NAS	KNQI	57	27.83	-98.35
1148	KIRKSVILLE REGIONAL AIRPORT 	KIRK	27	40.1	-92.55
1149	KIVALINA AIRPORT	PAVL	1	67.73	-164.55
1150	KLAMATH FALLS INTERNATIONAL AIRPORT	KLMT	45	42.15	-121.72
1151	KNAPP STATE AIRPORT	KMPV	61	44.2	-72.57
1152	KNUI WEBSTER FIELD ANNEX	KNUI	23	38.15	-76.42
1153	KODIAK AIRPORT	PADQ	1	57.75	-152.48
1154	KONA INTERNATIONAL AIRPORT	PHKO	13	19.73	-156.05
1155	Kaiser Lake Ozark, Lee C Fine Memorial Airport	KAIZ	27	38.1	-92.55
1156	Kake, Kake Airport	PAFE	1	56.95	-133.9
1157	Kalispell, Glacier Park International Airport	KFCA	29	48.3	-114.26
1158	Kaltag, Kaltag Airport	KKAL	1	64.32	-158.73
1159	Kamuela, Waimea-Kohala Airport	PHMU	13	20	-155.67
1160	Kankakee, Greater Kankakee Airport	KIKK	16	41.07	-87.85
1161	Kansas City, Richards-Gebaur Airport	KGVW	27	38.84	-94.56
1162	Kapaa / Kauiai		13	22.07	-159.4
1163	Kaunakakai, Molokai Airport	PHMK	13	21.15	-157.1
1164	Kearney, Kearney Municipal Airport	KEAR	33	40.73	-99
1165	Keene, Dillant-Hopkins Airport	KEEN	35	42.9	-72.27
1166	Keesler Air Force Base / Biloxi	KBIX	28	30.42	-88.92
1167	Kelly Air Force Base	KSKF	57	29.38	-98.58
1168	Kelso, Kelso-Longview Airport	KKLS	62	46.12	-122.9
1169	Kenansville, Duplin County Airport	KDPL	31	35	-77.98
1170	Kenosha Coast Guard Station	K16C	63	42.58	-87.75
1171	Keokuk Municipal	KEOK	14	40.47	-91.43
1172	Kerrville, Kerrville Municipal Airport/Louis Schreiner Field	KERV	57	29.97	-99.08
1173	Kiana Kinana/Bob Baker Mem	PAIK	1	66.98	-160.43
1174	Kill Devil Hills, First Flight Airport	KFFA	31	36.02	-75.67
1175	Killeen, Skylark Field Airport	KILE	57	31.08	-97.68
1176	Kimball, Kimball Municipal Airport/Robert E Arraj Field	KIBM	33	41.18	-103.67
1177	Kings Bay, Naval Station	KNBQ	12	30.79	-81.56
1178	Kinston, Kinston Regional Jetport at Stallings Field	KISO	31	35.33	-77.62
1179	Kipnuk, Kipnuk Airport	PAKI	1	59.93	-164.03
1180	Kirtland, Kirtland Air Force Base Auxiliary Field	KIKR	37	34.95	-106.57
1181	Kivalina, Kivalina Airport	KKVL	1	67.73	-164.54
1182	Klawock, Klawock Airport	PAKW	1	55.58	-133.08
1183	Knoxville	KOXV	14	41.3	-93.12
1184	Knoxville Downtown	KDKX	56	35.97	-83.87
1185	Kodiak, Kodiak Airport	KADQ	1	57.75	-152.49
1186	Kokomo, Kokomo Municipal Airport	KOKK	17	40.53	-86.07
1187	Kona / Hawaii Island		13	19.65	-156
1188	Koyuk, Koyuk Airport	PAKK	1	64.93	-161.16
1189	Kremmling, Mc Elroy Airfield	K20V	7	40.05	-106.37
1190	Kuparuk, Ugnu-Kuparuk Airport	PAKU	1	70.32	-149.58
1191	LA CROSSE MUNICIPAL AIRPORT 	KLSE	63	43.88	-91.25
1192	LA JUNTA MUNICIPAL AIRPORT	KLHX	7	38.05	-103.52
1193	LAFAYETTE PURDUE UNIV AIRPORT 	KLAF	17	40.42	-86.95
1194	LAFAYETTE REGIONAL AIRPORT	KLFT	20	30.2	-92
1195	LAHM MUNICIPAL AIRPORT	KMFD	42	40.82	-82.52
1196	LAKE CHARLES REGIONAL AIRPORT 	KLCH	20	30.2	-93.38
1197	LAKE HOOD	PALH	1	61.18	-149.98
1198	LAMAR MUNICIPAL AIRPORT	KLAA	7	38.07	-102.68
1199	LAMBERT-ST LOUIS INTERNATIONAL AIRPORT 	KSTL	27	38.75	-90.37
1200	LAMONI MUNICIPAL AIRPORT	KLWD	14	40.63	-93.9
1201	LANCASTER AIRPORT	KLNS	46	40.12	-76.3
1202	LANCASTER FAIRFIELD CO AIRPORT 	KLHQ	42	39.75	-82.67
1203	LANCASTER FOX AIRFIELD	KWJF	6	34.73	-118.22
1204	LANDER HUNT FIELD	KLND	65	42.82	-108.73
1205	LARAMIE REGIONAL AIRPORT	KLAR	65	41.32	-105.67
1206	LAS VEGAS MUNICIPAL AIRPORT 	KLVS	37	35.65	-105.13
1207	LAURINBURG MAXTON AIRPORT	KMEB	31	34.78	-79.37
1208	LAWRENCE MUNICIPAL AIRPORT	KLWM	21	42.72	-71.13
1209	LAWRENCEVILLE-VINCENNES INTERNATIONAL 	KLWV	16	38.77	-87.6
1210	LAWTON - FORT SILL REGIONAL	KLAW	43	34.57	-98.42
1211	LEADVILLE LAKE CO	KLXV	7	39.23	-106.32
1212	LEBANON MUNICIPAL AIRPORT	KLEB	35	43.63	-72.3
1213	LEE'S SUMMIT MUNICIPAL	KLXT	27	38.97	-94.37
1214	LEESBURG REGIONAL AIRPORT	KLEE	11	28.82	-81.82
1215	LEHIGH VALLEY INTERNATIONAL AIRPORT	KABE	46	40.65	-75.45
1216	LEMOORE NAVAL AIR STATION	KNLC	6	36.33	-119.95
1217	LEWISTON NEZ PERCE CO AIRPORT 	KLWS	15	46.37	-117.02
1218	LEWISTOWN MUNICIPAL AIRPORT 	KLWT	29	47.05	-109.45
1219	LEXINGTON BLUE GRASS AIRPORT	KLEX	19	38.03	-84.6
1220	LIHUE AIRPORT	PHLI	13	21.98	-159.33
1221	LIMA ALLEN COUNTY AIRPORT	KAOH	42	40.7	-84.02
1222	LIMON MUNICIPAL AIRPORT	KLIC	7	39.27	-103.67
1223	LINCOLN MUNICIPAL AIRPORT	KLNK	33	40.83	-96.77
1224	LITTLE ROCK ADAMS FIELD	KLIT	3	34.73	-92.23
1225	LIVERMORE MUNICIPAL AIRPORT 	KLVK	6	37.7	-121.82
1226	LIVINGSTON MISSION FIELD	KLVM	29	45.7	-110.43
1227	LOGAN CACHE AIRPORT	KLGU	58	41.78	-111.85
1228	LOGAN INTERNATIONAL AIRPORT	KBIL	29	45.82	-108.55
1229	LONDON-CORBIN AIRPORT	KLOZ	19	37.08	-84.07
1230	LONE ROCK TRI-COUNTY REG	KLNR	63	43.22	-90.18
1231	LONE STAR EXECUTIVE AIRPORT	KCXO	57	30.35	-95.42
1232	LONG BEACH AIRPORT	KLGB	6	33.82	-118.15
1233	LONGVIEW GREGG COUNTY AIRPORT 	KGGG	57	32.38	-94.72
1234	LORAIN COUNTY REGIONAL AIRPORT 	KLPR	42	41.35	-82.18
1235	LOS ANGELES INTERNTL AIRPORT	KLAX	6	33.93	-118.38
